"Variables" "Value" "Std.Error" "DF" "t.value" "p.value"
"114" "ParticipantTypePatient:SegID29" -0.0174331616675988 0.0206883243291455 4470 -0.842657017080846 0.399465377331473
"115" "ParticipantTypePatient:SegID30" -0.0089843367886605 0.0215057486286768 4470 -0.417764428655152 0.676139426543573
"116" "ParticipantTypePatient:SegID31" 0.0248466810553566 0.0206874329273193 4470 1.2010519208763 0.229794698111726
"117" "ParticipantTypePatient:SegID32" 0.0118088071172345 0.0215072941152564 4470 0.549060567728871 0.582991310079908
"118" "ParticipantTypePatient:SegID33" 0.00639622442171091 0.0206871427124817 4470 0.309188393516119 0.757192632649771
"119" "ParticipantTypePatient:SegID34" 0.036857747569432 0.0215058490260212 4470 1.71384759210555 0.0866260495763292
"120" "ParticipantTypePatient:SegID35" 0.000792158970689387 0.0215045032615299 4470 0.036836887653504 0.970616706795639
"121" "ParticipantTypePatient:SegID36" 0.0129966562701119 0.0206884785491018 4470 0.628207445959151 0.529900147330634
"122" "ParticipantTypePatient:SegID37" 0.0200966689153599 0.0199805069016676 4470 1.00581376710131 0.31455960641095
"123" "ParticipantTypePatient:SegID38" 0.00829493995618424 0.0199805069016676 4470 0.415151627383985 0.678050832456899
"124" "ParticipantTypePatient:SegID39" -0.019764009247333 0.0206882164486748 4470 -0.955326878774947 0.339464079193227
"125" "ParticipantTypePatient:SegID40" -0.0160405452052703 0.0199805069016676 4470 -0.802809722706864 0.422127403903866
"126" "ParticipantTypePatient:SegID41" -0.0114497412777473 0.0199805069016676 4470 -0.5730455855848 0.566642653449514
"127" "ParticipantTypePatient:SegID42" -0.00521511721963606 0.0199805069016676 4470 -0.261010255911014 0.794096622190269
"128" "ParticipantTypePatient:SegID43" -0.0102816829698861 0.0206874329273193 4470 -0.497001392391629 0.619212512045871
"129" "ParticipantTypePatient:SegID44" -0.0106691858555175 0.0199805069016676 4470 -0.533979738753627 0.593382105160065
"130" "ParticipantTypePatient:SegID45" -0.0260852374039891 0.0215054222192871 4470 -1.21296095180101 0.225208846109557
"131" "ParticipantTypePatient:SegID46" -0.0461038324622496 0.0215054222192871 4470 -2.14382363629678 0.0321008127839144
"132" "ParticipantTypePatient:SegID47" 0.0034446533170532 0.0215052748306033 4470 0.160177135339431 0.872748777731124
"133" "ParticipantTypePatient:SegID48" 0.0122145550878395 0.0206870102671989 4470 0.590445643429046 0.554921766302894
"134" "ParticipantTypePatient:SegID49" 0.00320864260404132 0.0206874329273193 4470 0.155101051701977 0.876748655934701
"135" "ParticipantTypePatient:SegID50" -0.0414583066587389 0.0206882486813542 4470 -2.00395438479547 0.0451351784376057
"136" "ParticipantTypePatient:SegID51" 0.013739447850169 0.0215060416341065 4470 0.638864561127769 0.522943777038764
"137" "ParticipantTypePatient:SegID52" 0.0214597494637751 0.0206884785491018 4470 1.03728021433973 0.299661391524334
"138" "ParticipantTypePatient:SegID53" 0.0227474845406785 0.0199805069016676 4470 1.13848385592159 0.254979508766939
"139" "ParticipantTypePatient:SegID54" -0.0282537218072551 0.0199805069016677 4470 -1.41406431509988 0.157412662305842
"140" "ParticipantTypePatient:SegID55" -0.00325639271984626 0.0206870102671989 4470 -0.157412437939839 0.874926921257812
"141" "ParticipantTypePatient:SegID56" -0.012832746397585 0.0206870102671988 4470 -0.620328710230908 0.535073020010613
"142" "ParticipantTypePatient:SegID57" -0.0118237656536421 0.0215041162362937 4470 -0.549837320618944 0.582458428497004
