"Variables" "Value" "Std.Error" "DF" "t.value" "p.value"
"36" "SegID34" -0.0211484014773093 0.0133732080289589 4680 -1.5814007702201 0.113854006367676
"37" "SegID35" -0.02717689969081 0.0133732080289589 4680 -2.03219000496814 0.0421907850419233
"38" "SegID36" -0.131683067490688 0.013373208028959 4680 -9.84678225340805 1.17337326732847e-22
"39" "SegID37" 0.00423372314033022 0.0133732080289583 4680 0.316582463322377 0.751574563812502
"40" "SegID38" -0.0311788183554796 0.0133732080289588 4680 -2.33143897021297 0.0197724591710333
"41" "SegID39" -0.110759896747409 0.0133732080289589 4680 -8.28222342070544 1.56191799045346e-16
"42" "SegID40" -0.111300222548691 0.0133732080289582 4680 -8.32262702469613 1.11702811755424e-16
"43" "SegID41" 0.0328012497073356 0.0133732080289587 4680 2.45275850314351 0.0142127903652064
"44" "SegID42" 0.0260902261282462 0.0133732080289583 4680 1.95093249665679 0.0511246719096852
"45" "SegID43" -0.0327752512537877 0.0133732080289585 4680 -2.45081443306766 0.0142896786435317
"46" "SegID44" -0.0557958310062816 0.0133732080289587 4680 -4.17220990546619 3.07128362100379e-05
"47" "SegID45" 0.019864518134201 0.0133732080289582 4680 1.48539662967828 0.137506141614994
"48" "SegID46" -0.106694016353594 0.0133732080289584 4680 -7.97819162930525 1.8525399487477e-15
"49" "SegID47" -0.029147047322696 0.0133732080289581 4680 -2.17951050036622 0.0293434551274077
"50" "SegID48" 0.0437933392765409 0.0133732080289584 4680 3.2747070995763 0.00106541033749405
"51" "SegID49" -0.00934253730675922 0.0133732080289587 4680 -0.698601060159138 0.484836093366144
"52" "SegID50" -0.0272877317729529 0.0133732080289585 4680 -2.04047762615101 0.0413587871262389
"53" "SegID51" 0.0286554806526728 0.0133732080289583 4680 2.14275292739201 0.0321843708972814
"54" "SegID52" -0.0167596264285042 0.0133732080289585 4680 -1.25322408745999 0.210186773125931
"55" "SegID53" -0.129965088759564 0.0133732080289586 4680 -9.7183180339478 4.07151307527078e-22
"56" "SegID54" -0.11103900236367 0.0133732080289583 4680 -8.30309392654529 1.31381737128718e-16
"57" "SegID55" -0.100126680717921 0.0133732080289583 4680 -7.48711008615939 8.36571835189544e-14
"58" "SegID56" -0.0811632492186236 0.0133732080289583 4680 -6.06909344735181 1.38787857304018e-09
"59" "SegID57" -0.00749186997346089 0.0133732080289587 4680 -0.560214868207972 0.575359701036704
"60" "SegID58" -0.0410737635150709 0.0133732080289584 4680 -3.07134708636325 0.00214318983288874
"61" "SegID59" -0.00631717519433219 0.0133732080289583 4680 -0.472375452520668 0.636680848284552
"62" "SegID60" -0.0187957331797583 0.0133732080289587 4680 -1.40547676661108 0.159945932340769
"63" "SegID61" -0.0319530751191929 0.0133732080289586 4680 -2.38933508325011 0.0169182602848154
"64" "SegID62" -0.0421166257667624 0.0133732080289586 4680 -3.14932854372431 0.00164676619499862
"65" "SegID63" 0.0513028300403168 0.0133732080289584 4680 3.83623958658427 0.000126577524663768
"66" "SegID64" 0.0902099961569681 0.0133732080289588 4680 6.74557637641053 1.70942860886279e-11
"67" "SegID65" -0.0115233398949438 0.0133732080289588 4680 -0.861673569273045 0.388911320577124
"68" "SegID66" -0.0625611239884049 0.0133732080289587 4680 -4.67809398111011 2.97715875993877e-06
"69" "SegID67" 0.0549576096535606 0.0133732080289587 4680 4.10953075242335 4.03247043166623e-05
"70" "SegID68" 0.0820462733780243 0.0133732080289585 4680 6.13512279180587 9.21104992311786e-10
"71" "SegID69" -0.00966171701638701 0.0133732080289584 4680 -0.722468161376498 0.470042792456544
"72" "SegID70" -0.0681067379878491 0.0133732080289586 4680 -5.09277488545526 3.66719768321428e-07
"73" "SegID71" -0.0522511283273607 0.0133732080289585 4680 -3.90714989359439 9.47093820068571e-05
"74" "SegID72" -0.0498709425280278 0.0133732080289585 4680 -3.72916823099115 0.000194385598769947
"75" "SegID73" 0.0438038984185204 0.0133732080289584 4680 3.27549667392201 0.00106244350385134
"76" "SegID74" -0.0132573001966994 0.0133732080289584 4680 -0.991332832630134 0.321574336346028
"77" "SegID75" 0.0618338150364602 0.0133732080289586 4680 4.62370845518621 3.87093369711995e-06
"78" "SegID76" -0.0392441079815448 0.0133732080289586 4680 -2.93453208060212 0.00335674875115263
"79" "SegID77" -0.0723332873691923 0.0133732080289586 4680 -5.40882092109542 6.66006890693266e-08
"80" "SegID78" -0.0982082416304076 0.0133732080289585 4680 -7.34365616819437 2.43864517795239e-13
"81" "SegID79" -0.0453403109211358 0.0133732080289587 4680 -3.39038402924375 0.000703724344440542
"82" "SegID80" -0.0352742876932158 0.0133732080289586 4680 -2.63768331553896 0.00837506545031459
"83" "SegID81" 0.0461857645593554 0.0133732080289586 4680 3.45360398636916 0.000558053836820117
"84" "SegID82" -0.0109677655826395 0.0133732080289585 4680 -0.820129736925478 0.412183918910137
"85" "SegID83" 0.0579823103990598 0.0133732080289586 4680 4.33570690544139 1.48345248462933e-05
"86" "SegID84" 0.0184770750154752 0.0133732080289585 4680 1.3816486646633 0.167145554942909
"87" "SegID85" 0.00658085230897098 0.0133732080289584 4680 0.492092270958528 0.622677197127119
"88" "ParticipantTypePatient:SegID1" 0.00884745620602454 0.0316636730226286 4680 0.279419769137385 0.779935048812228
"89" "ParticipantTypePatient:SegID2" 0.0465523934996875 0.0294150556494856 4680 1.58260429809867 0.113579254361336
"90" "ParticipantTypePatient:SegID3" -0.00453714745895958 0.0294150556494858 4680 -0.15424575472591 0.877422617691745
