"Variables" "Value" "Std.Error" "DF" "t.value" "p.value"
"149" "ParticipantTypePatient:SegID61" -0.00687897142182391 0.0174729977168822 4680 -0.393691542417906 0.693826721270332
"150" "ParticipantTypePatient:SegID62" -0.0113322406513297 0.0168091424080923 4680 -0.674171256106087 0.500235738898069
"151" "ParticipantTypePatient:SegID63" 0.0193494382257419 0.0162351592982017 4680 1.19182312106325 0.233391040368185
"152" "ParticipantTypePatient:SegID64" 0.0218783626656483 0.017474442110691 4680 1.2520206669295 0.210624901060017
"153" "ParticipantTypePatient:SegID65" 0.000664273282516868 0.0162351592982018 4680 0.0409157231115338 0.967364828036216
"154" "ParticipantTypePatient:SegID66" 0.0114563324485555 0.0162351592982017 4680 0.705649525091165 0.480441239043038
"155" "ParticipantTypePatient:SegID67" 0.0300979840620506 0.0162351592982017 4680 1.85387673192614 0.0638196760566403
"156" "ParticipantTypePatient:SegID68" -0.0115974715204594 0.0162351592982017 4680 -0.714342945913935 0.475050769080326
"157" "ParticipantTypePatient:SegID69" 0.00206545954648209 0.0168103501957798 4680 0.122868323528479 0.902216645527055
"158" "ParticipantTypePatient:SegID70" 0.0194552794793031 0.0162351592982017 4680 1.19834238284672 0.230844432770163
"159" "ParticipantTypePatient:SegID71" -0.00625764693257417 0.0168101111236966 4680 -0.372254941477036 0.709719898334923
"160" "ParticipantTypePatient:SegID72" -0.0109181119274183 0.0174742038503869 4680 -0.624813125730852 0.532124175143803
"161" "ParticipantTypePatient:SegID73" 0.00224580608512965 0.0162351592982018 4680 0.138329784382122 0.889985738587973
"162" "ParticipantTypePatient:SegID74" 0.025536191731821 0.0162351592982017 4680 1.57289443625289 0.115810860609275
"163" "ParticipantTypePatient:SegID75" 0.0164706808281123 0.0168094329415657 4680 0.979847499042294 0.327212049961864
"164" "ParticipantTypePatient:SegID76" 0.000586000769512477 0.0162351592982018 4680 0.0360945500286765 0.971208507328408
"165" "ParticipantTypePatient:SegID77" 0.0149088080132903 0.0162351592982017 4680 0.918303771429067 0.358507176580987
"166" "ParticipantTypePatient:SegID78" 0.024605730731996 0.0168102966762668 4680 1.46372971315461 0.143334973776691
"167" "ParticipantTypePatient:SegID79" 0.021721463722627 0.0162351592982017 4680 1.33792735406255 0.180985124768297
"168" "ParticipantTypePatient:SegID80" 0.0352038608307361 0.0168092454011374 4680 2.09431535982894 0.036285548295353
"169" "ParticipantTypePatient:SegID81" -0.0167931477989973 0.0168100599175208 4680 -0.998993928718489 0.317849280720169
"170" "ParticipantTypePatient:SegID82" -0.0121276740344051 0.0168091424080923 4680 -0.721492729371281 0.470642454724244
"171" "ParticipantTypePatient:SegID83" 0.0150640915619464 0.0162351592982017 4680 0.92786841725754 0.353523678724814
"172" "ParticipantTypePatient:SegID84" 0.00527685024741727 0.0168091424080923 4680 0.313927392564469 0.753590176765072
"173" "ParticipantTypePatient:SegID85" -0.0640254884556638 0.0162351592982017 4680 -3.94363167491405 8.14303923217497e-05
